Sample;O2;H2O;AFDW;CORG;CPE;CHLA;PROT;FDA;LIPIDS;BN;MBC;BB;MEIO;Julian_d_mean;Period_sampling;Depth;Latitude;Longitude;Year;Station;NEMATODA;COPEPODA;NAUPLII;OSTRACODA;POLYCHAETA;ROTIFERA;GASTROTRICHA;ISOPODA;KINORHYNCHA;BIVALVIA;TARDIGRADA;TANAIDACEA;TANTULOCARIDA;CUMACEA;LORICIFERA;PRIAPULIDA;TROCHOPHORA;ACARINA;AMPHIPODA;SIPUNCULIDA;BRYOZOA;CNIDARIA;TURBELLARIA;OLIGOCHAETA;HALACAROIDEA;PROTOHYDRA;OTHERS
HG4_2007;315,7103754;49,83459903;0,502266667;0,71118;68,62663219;16,54906265;2,2903;13,2809706;46,79523377;3,446;27,988;9,643;2969;198,5;15;2500;79,0683;4,1742;2007;HG4;571,1786667;5,734666667;11,46733333;1,062;1,912;0;0;0;0,85;0,424666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0,212666667;0;0;1,062
HG4_2008;303,382484;49,58708011;0,513316667;0,6534;64,04808348;5,328776477;2,250098625;7,773142708;88,82191138;2,538;32,273;8,191;1306;193,5;7;2500;79,0684;4,1743;2008;HG4;248,0073333;1,275333333;6,583333333;0,638;0,85;0;0,212666667;0;0,212666667;0,425333333;0,85;0;0;0;0;0;0;0,638;0;0;0;0;0;0;0;0;1,488
HG4_2009;316,4965986;50,34415921;0,59875;0,778106667;64,46757144;16,86978193;2,858;9,85;33,52045593;5,558666667;30,172;16,59466667;1143,415;195,5;5;2500;79,0685;4,1744;2009;HG4;219,556;3,398666667;2,124;0,425333333;0,637333333;0;0,425333333;0;0,212666667;0;0,638;0;0;0;0;0;0;0,212666667;0;0;0;0;0,425333333;0;0;0;0,637333333
HG4_2010;304,3839286;50,63224412;0,50672;0,666473333;47,10945576;19,07274773;4,474226355;9,856940883;39,85950553;5,07;25,6675;12,785;449;190,5;7;2500;79,0686;4,1745;2010;HG4;96,40066667;3,501333333;2,44;0;0,675333333;0;0,212;0;0;0;0;0;0;0;0;0,212;0;0;0;0;0;0;0;0;0;0;0
HG4_2011;NaN;50,3443221;0,517233333;0,706664241;47,38309058;9,753146068;NaN;6,444224676;63,93219663;2,768;33,7;9,329;564;198,5;7;2500;79,0687;4,1746;2011;HG4;110,5596667;4,350333333;1,061333333;0;0;0;0;0;1,350666667;0;0,424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG4_2012;NaN;49,92141493;0,46549;0,553756032;61,63894332;8,443381865;4,143160591;4,472306113;31,63369881;2,354;34,796;8,191;906;205;16;2500;79,0688;4,1747;2012;HG4;177,8286667;2,759333333;1,562666667;0;0,424666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG4_2013;NaN;52,21;0,60396;0,75252826;89,98828748;10,97533159;6,671266162;6,742044985;32,50044747;3,367;37,967;12,782;1055;188;12;2500;79,0689;4,1748;2013;HG4;210,9333333;2,334;1,775333333;0,424;0,424666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG4_2014;306,122449;48,8467941;0,685526;0,721672526;52,48596539;9,348175635;2,516231916;7,767411688;20,48882279;1,223;28,581;3,496;639;175;4;2500;79,069;4,1749;2014;HG4;125,2033333;1,909333333;0,675333333;0,212;0,424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,212;0;0
HG4_2015;305,6122449;53,86388926;0,599096667;0,657459367;77,01274282;8,251227492;2,782704077;11,83144878;107,1397731;3,643;40,4;14,717;NaN;215;16;2500;79,0691;4,175;2015;HG4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG4_2016;302,2959184;50,95597534;0,51479;0,56;66,86379191;10,49429617;1,982394164;8,520730229;112,7320598;3,012;26,258;7,908;NaN;184,5;15;2500;79,0692;4,1751;2016;HG4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG4_2017;301,58;52,43302365;0,55505;0,61424922;63,36458041;10,75360734;NaN;10,19;120,7436041;8,522;23,799;20,281;NaN;245,5;19;2500;79,0693;4,1752;2017;HG4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG4_2018;NaN;53,37901401;0,49476;0,609670852;47,99708598;12,58482846;1,099640544;19,27289335;46,8929774;12,94;23,944;30,984;NaN;268,5;19;2500;79,0694;4,1753;2018;HG4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG4_2019;NaN;56,58120775;0,47404;0,783166237;70,91286414;13,38948193;1,684201574;7,126463998;28,42418126;13,151;31,271;41,125;NaN;243,5;17;2500;79,0695;4,1754;2019;HG4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2000;315,3322083;49,67;0,74;NaN;21,58985187;14,08856545;1,22;2,79;180,1882781;NaN;NaN;NaN;1227;223;16;3000;79,0617;3,6939;2000;HG5;234,7;2,758666667;1,485333333;1,061333333;0,636666667;2,758;0;0;0,636;0,212;0,848666667;0;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG5_2001;NaN;47,74;0,64;0,80268;22,11507473;6,643852898;1,356;11,76;95,84034491;NaN;NaN;NaN;672;195,5;5;3000;79,0618;3,694;2001;HG5;123,7166667;2,758;1,698;0;2,758;1,273333333;0,424;0;1,060666667;0,424;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG5_2002;NaN;46,68;0,614;0,779726667;31,86534313;12,75170286;2,057;8,39;22,23558489;1,916;26,027;4,987;725;217,5;7;3000;79,0619;3,6941;2002;HG5;133,266;2,758666667;2,546;0;1,484666667;2,546;0;0;0,636666667;0,212;0,212;0,424666667;0,849333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG5_2003;294,7024387;49,82;0,53;0,75486;30,82410441;9,093446987;1,591;4,9;57,50397347;NaN;NaN;NaN;605;207,5;11;3000;79,062;3,6942;2003;HG5;116,0766667;0,848666667;0,424666667;0;3,182666667;0,212;0;0;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG5_2004;NaN;49,34419988;0,479933333;0,85912;27,77987039;18,76129057;2,253301852;10,2469479;25,82092462;1,23;41,119;5,056;765;190;4;3000;79,0621;3,6943;2004;HG5;143,0273333;1,91;1,061333333;0;0,848666667;5,518;0;0;0,424666667;0;0;0;0;0;0;0;0;0,212;0;0;0;0;0;0;0;0;0
HG5_2005;NaN;47,803;0,542546667;0,84654;20,76777334;13,60928801;1,851;9,748;69,80589404;7,756;29,054;19,628;481;234,5;7;3000;79,0622;3,6944;2005;HG5;87,696;2,124666667;3,398;0,424666667;1,062666667;0;0;0;0,425333333;0,212666667;0;0;0;0;0;0;0;0;0;0;0;0;0,849333333;0;0;0;0
HG5_2006;318,7637;49,60636487;0,498566667;0,8921;11,5442691;11,14726862;1,993384703;8,104177088;40,655;2,809;32,741;9,197;751;246;30;3000;79,0623;3,6945;2006;HG5;141,6293333;1,7;1,062666667;0;1,274666667;0;0;0;1,274;0,212666667;0;0;0;0;0;0;0;0;0;0;0;2,123333333;0,637333333;0;0;0;0,212666667
HG5_2007;318,1623828;46,77714437;0,541966667;0,82604;71,98490714;11,81399088;NaN;4;94,61018965;1,854;26,875;4,983;563;198,5;15;3000;79,0624;3,6946;2007;HG5;106,382;1,275333333;2,124666667;0;1,486666667;0;0,212666667;0;0;0;0,212666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,85
HG5_2008;303,0845414;50,20720969;0,606394444;NaN;61,30154399;8,422642296;4,756303635;5,07;85,20376881;2,959;37,267;11,027;698;193,5;7;3000;79,0625;3,6947;2008;HG5;125,28;3,186666667;8,07;0;2,124666667;0;0;0;0,425333333;0,212666667;0;0;0;0;0;0;0;0;0;0;0;0,212666667;0;0;0;0;0
HG5_2009;NaN;51,47669948;0,538083333;0,974953333;71,65987048;14,20522163;3,303;5,83;65,40318575;2,989666667;29,03833333;8,717666667;547,82;195,5;5;3000;79,0626;3,6948;2009;HG5;99,376;2,548666667;2,336;0,85;1,274666667;0;0,212666667;0;1,699333333;0,212666667;0;0;0;0;0;0;0;0;0;0;0;0,212666667;0;0;0;0;0,850666667
HG5_2010;304,8526786;50,20476872;0,557366667;0,777346667;49,48783417;19,06537028;3,626132287;4,766106087;56,10023241;3,583;27,019;9,558;NaN;190,5;7;3000;79,0627;3,6949;2010;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2011;NaN;49,32733072;0,522996667;0,777745374;52,6803667;12,07188996;NaN;4,47;131,2181919;2,183;26,407;5,765;NaN;198,5;7;3000;79,0628;3,695;2011;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2012;NaN;53,14488439;0,49475;0,549888883;53,53883033;11,93859915;2,263171756;3,83;92,74719115;3,077;28,101;8,647;NaN;205;16;3000;79,0629;3,6951;2012;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;188;12;3000;79,063;3,6952;2013;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2014;292,5170068;50,34118736;0,4957;0,975852857;65,04196673;9,632765136;3,526214371;4,06;47,00910217;2,88;26,833;7,728;NaN;175;4;3000;79,0631;3,6953;2014;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2015;306,037415;51,01245806;0,701816667;0,737281076;73,66510764;9,010765468;1,829457111;5,35;259,0633496;3,235;30,431;9,845;NaN;215;16;3000;79,0632;3,6954;2015;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2016;314,0943878;49,03551469;0,52776;0,698421232;89,87093467;12,81985193;1,597572979;3,57;81,22448442;3,814;23,703;9,04;NaN;184,5;15;3000;79,0633;3,6955;2016;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2017;303,79;52,09571217;0,594463333;0,720302047;66,55700251;8,329560156;NaN;5,44;92,61549913;10,6;24,038;25,48;NaN;245,5;19;3000;79,0634;3,6956;2017;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2018;305,6060401;53,37748494;0,521226667;0,853355454;45,20741014;11,07541036;3,194241789;7,821318099;42,01385517;17,54;24,001;42,106;NaN;268,5;19;3000;79,0635;3,6957;2018;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG5_2019;308,0221258;50,94561556;0,565836667;0,832652992;84,24514877;10,57072413;1,341294592;3,260031853;44,99780873;13,15;31,271;41,125;NaN;243,5;17;3000;79,0636;3,6958;2019;HG5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2000;316,2697669;44,99;0,76;NaN;16,13312449;11,48063439;1,18;1,84;156,579598;NaN;NaN;NaN;426;223;16;3500;79,0603;3,58083;2000;HG6;81,91133333;1,697333333;0,212;0;0,424;0,212;0;0;0,636666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG6_2001;NaN;50,68;0,57;0,82684;19,30907296;7,97360845;1,241;6,1;74,33425416;NaN;NaN;NaN;561;195,5;5;3500;79,0604;3,580831;2001;HG6;113,6363333;0,849;2,015666667;0,53;1,485333333;0,424;0,212;0;1,486;0;0;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG6_2002;NaN;34,98;0,517;0,517986667;17,82241465;28,26408324;1,288;4,12;36,25822703;1,654;26,54;4,391;501;217,5;7;3500;79,0605;3,580832;2002;HG6;95,91666667;1,486;0,636666667;0,636666667;1,272;0,848666667;0;0;0,424666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG6_2003;309,4035759;43,42;0,51;0,65684;27,22128148;10,37796868;1,617;6,46;60,72091102;NaN;NaN;NaN;674;207,5;11;3500;79,0606;3,580833;2003;HG6;129,4466667;2,122;1,698;0,424666667;0,212;0,424;0;0;0,424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG6_2004;314,7724126;44,87655888;0,4755;0,74682;18,55331506;21,25603883;1,600588751;7,724711353;24,33572287;1,396;27,797;3,88;452;190;4;3500;79,0607;3,580834;2004;HG6;85,096;2,122;0,424;0;0;1,696666667;0;0;0,636;0;0;0;0;0;0;0;0;0,212;0,212;0;0;0;0;0;0;0;0
HG6_2005;NaN;37,206;0,45189;0,56346;12,0459154;20,01974334;1,522;4,039;22,15130608;4,846;31,191;15,116;522;234,5;7;3500;79,0608;3,580835;2005;HG6;100,012;1,062;0,212666667;0,425333333;0,424666667;0;0;0;0,849333333;0,637333333;0,212666667;0;0;0;0;0;0;0;0;0;0;0,424666667;0,212666667;0;0;0;0
HG6_2006;318,5512;42,37897503;0,577733333;0,80054;10,36722217;9,882894098;1,429790169;6,624890528;44,644;2,841;33,695;9,571;624;246;30;3500;79,0609;3,580836;2006;HG6;118,91;1,7;0,212666667;0,212666667;2,124666667;0;0,212666667;0;0,637333333;0,424666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,425333333
HG6_2007;317,8738893;41,71805787;0,514733333;0,694;59,24715078;12,50609411;2,64;2,95;NaN;2,249;32,269;7,257;637;198,5;15;3500;79,061;3,580837;2007;HG6;119,122;0,85;2,973333333;0;1,063333333;0;0;0;0,212666667;0,212666667;0;0;0;0;0;0;0;0;0;0;0;0;0,212666667;0;0;0;2,762666667
HG6_2008;301,555668;47,83715199;0,502183333;NaN;47,05731423;9,384678837;2,512934225;5,23;101,6962983;1,775;25,88;4,595;699;193,5;7;3500;79,0611;3,580838;2008;HG6;131,6493333;1,699333333;2,125333333;0,637333333;1,912;0;0,212666667;0;0,425333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,063333333
HG6_2009;311,23;47,11259753;0,494196667;1,0393;62,12105219;37,45564493;2,069;2,78;86,37796709;2,154666667;32,65866667;7,041;669,9116667;195,5;5;3500;79,0612;3,580839;2009;HG6;127,19;0,85;0,638;0;2,549333333;0;0;0;0,425333333;0,212666667;0;0;0;0;0;0;0;0;0;0;0;1,274666667;0,424666667;0;0;0;0,425333333
HG6_2010;304,360119;50,22434135;0,473273333;0,801026667;58,95791272;21,2050784;4,961754713;4,402379675;83,40080377;4,182;27,173;11,364;NaN;190,5;7;3500;79,0613;3,58084;2010;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2011;NaN;53,13470461;0,537573333;1,013803843;58,14880462;10,83108227;NaN;4,25;138,8484719;2,67;29,862;7,972;NaN;198,5;7;3500;79,0614;3,580841;2011;HG6;139,208;3,183333333;2,122;0;0,424;0;0,212;0,424;0,848666667;0,636666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG6_2012;NaN;46,62039681;0,4734;0,6199157;56,0540193;6,395774816;6,464643894;2,11;27,5511651;2,998;36,33;10,893;NaN;205;16;3500;79,0615;3,580842;2012;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;188;12;3500;79,0616;3,580843;2013;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2014;299,1496599;33,67545733;0,428316667;0,564885995;25,05481539;10,37594999;3,213217066;0,89;16,29890698;1,381;31,703;4,378;NaN;175;4;3500;79,0617;3,580844;2014;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2015;300,6802721;47,2636393;0,679263333;0,605492964;69,30009143;8,250259069;2,007071172;6,04;70,10093405;2,341;23,132;5,415;NaN;215;16;3500;79,0618;3,580845;2015;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2016;301,9770408;53,12792939;0,45723;0,834600001;60,51335691;11,82077014;1,591512016;4,94;116,9301016;6,825;24,518;16,735;NaN;184,5;15;3500;79,0619;3,580846;2016;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2017;306,17;52,11031232;0,525846667;0,806580356;67,24702606;8,194134262;NaN;5,02;39,03258866;6,26;23,397;14,646;NaN;245,5;19;3500;79,062;3,580847;2017;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2018;305,7002798;44,19853177;0,539596667;0,718590071;46,4904014;10,8537337;1,099640544;7,742301977;24,16900251;12,84;26,775;34,367;NaN;268,5;19;3500;79,0621;3,580848;2018;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG6_2019;307,417367;48,28374557;0,43246;0,785953532;55,22377203;10,28335308;1,056861744;3,172936166;69,3956895;7,97;28,219;22,489;NaN;243,5;17;3500;79,0622;3,580849;2019;HG6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG7_2000;316,5822864;32,67;0,61;NaN;20,69794804;10,68950998;1,18;1,55;NaN;NaN;NaN;NaN;372,4225666;223;16;4000;79,0605;3,4795;2000;HG7;107,164;1,697333333;1,91;0,848666667;1,698666667;0;0;0;0;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG7_2001;NaN;38,35;0,62;0,784393333;7,247464475;1,069860177;1,223;2,53;79,37738278;NaN;NaN;NaN;551,7371357;195,5;5;4000;79,0606;3,4796;2001;HG7;157,9876667;1,274;1,698;0,212;1,061333333;0;0;0;0;0,424;0;0,212;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG7_2002;NaN;42,91;0,51;0,63358;24,25558261;9,74761927;2,528;6,32;80,64034913;1,839;23,698;4,357;406,3756211;217,5;7;4000;79,0607;3,4797;2002;HG7;118,1986667;7,426666667;1,272666667;1,698;0,636666667;0,424;0;0,212;0,848666667;0,848666667;0,212;0,424;0;0,424666667;0;0;0;0;0,849333333;0;0;0;0;0;0;0;0
HG7_2003;NaN;35,58;0,46;0,69256;40,36213977;4,353680554;1,816;4,11;56,44576016;NaN;NaN;NaN;183,5587009;207,5;11;4000;79,0608;3,4798;2003;HG7;77,456;0,212;0,848666667;0,212;1,909333333;0,424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,212;0;0;0;0;0;0
HG7_2004;314,4126727;37,58904853;0,455566667;0,66868;12,29636584;12,95203214;3,085713757;4,66182123;17,74691848;1,136;33,933;3,853;67,90610901;190;4;4000;79,0609;3,4799;2004;HG7;26,94933333;0,212;0;0;0;2,757333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG7_2005;NaN;39,55;0,48913;0,65182;20,65833921;17,78347923;2,422;5,286;27,14768233;5,982;36,821;22,025;216,58;234,5;7;4000;79,061;3,48;2005;HG7;59,88066667;1,487333333;0,212666667;0,212666667;0,637333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,212666667;0;0;0;0
HG7_2006;321,417;34,84490851;0,283;0,5701;17,19010103;10,90650922;1,661476331;0,388351445;32,172;1,315;31,267;4,112;249,4916667;246;30;4000;79,0611;3,4801;2006;HG7;66,67533333;0,425333333;1,487333333;0,637333333;0,85;0;0,212666667;0;0,424666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG7_2007;316,575731;33,65500073;0,410766667;0,541;35,56571167;14,21803767;2,7074;1,32;29,93729585;4,669;26,667;12,45;279,2183333;198,5;15;4000;79,0612;3,4802;2007;HG7;67,736;0,637333333;0,212666667;0;1,912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7
HG7_2008;302,1837211;31,50048852;0,417183333;NaN;33,76252073;7,227185381;0,545253528;1,034391588;101,6962983;0,6707;29,091;1,951;197,47;193,5;7;4000;79,0613;3,4803;2008;HG7;42,89466667;0,425333333;4,673333333;0;1,699333333;0;0;0;0;0,212666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,212666667
HG7_2009;NaN;NaN;NaN;NaN;NaN;NaN;2,616739586;NaN;NaN;NaN;NaN;NaN;NaN;195,5;5;4000;79,0614;3,4804;2009;HG7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG7_2010;305,3348214;35,72492074;0,451873333;0,557887331;35,2356403;24,49137807;4,688225645;1,627500486;NaN;3,853;29,031;11,186;140;190,5;7;4000;79,0615;3,4805;2010;HG7;56,234;0,424;0,675333333;0;0,848666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG7_2011;NaN;34,85301736;0,439595;0,885899287;30,61365316;9,513630649;NaN;1,45;58,62471516;1,45475;27,5405;4,7615;139;198,5;7;4000;79,0616;3,4806;2011;HG7;37,56;0,848;2,913333333;0;0;0;0;0,675333333;0;0,212;0;0;0;0;0;1,060666667;0;0;0;0;0;0;0;0;0;0;0
HG7_2012;NaN;47,47113633;0,409313333;0,739230808;67,23452164;8,880042961;4,689422882;3,16247212;46,95800577;2,657;31,643;8,406;198;205;16;4000;79,0617;3,4807;2012;HG7;105,8926667;0,636;0,675333333;0;0,212;0;0;0,675333333;0;0,212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HG7_2013;NaN;NaN;NaN;NaN;NaN;NaN;3,663569919;NaN;NaN;NaN;NaN;NaN;NaN;188;12;4000;79,0618;3,4808;2013;HG7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG7_2014;NaN;NaN;NaN;NaN;NaN;NaN;3,663569919;NaN;NaN;NaN;NaN;NaN;NaN;175;4;4000;79,0619;3,4809;2014;HG7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG7_2015;302,7210884;42,34271796;0,591833333;0,566555703;70,12519345;11,38232983;2,637716955;1,92;48,14637974;3,209;32,83;10,535;NaN;215;16;4000;79,062;3,481;2015;HG7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG7_2016;297,1938776;41,44894561;0,543513333;0,574273669;52,81997599;12,55878129;1,433105986;2,26;58,88473365;2,328;27,542;6,411;NaN;184,5;15;4000;79,0621;3,4811;2016;HG7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG7_2017;302,77;42,09667421;0,405403333;0,695393013;62,88808296;8,212272145;NaN;2,81;28,08054094;7,996;26,428;21,131;NaN;245,5;19;4000;79,0622;3,4812;2017;HG7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG7_2018;305,6563313;42,81031886;0,48041;0,66333434;55,32498989;18,01554034;2,934691329;7,920554738;37,43763952;12,2;25,898;31,606;NaN;268,5;19;4000;79,0623;3,4813;2018;HG7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HG7_2019;306,3917154;42,09515247;0,478026667;0,882640413;81,76196604;9,688481428;1,156946789;1,891864337;63,06273389;29,58975;32,396;95,859;NaN;243,5;17;4000;79,0624;3,4814;2019;HG7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
